24:43:8|3|ihvh|H3068
24:43:8|4|el|H413
24:43:8|5|irmihv|H3414
24:43:8|6|btkfnks|H8471
24:43:8|7|lemr|H559
24:43:9|1|qk|H3947
24:43:9|2|bidc|H3027
24:43:9|3|ebnim|H68
24:43:9|4|gdlvt|H1419
24:43:9|5|vpmntm|H2934
24:43:9|6|bmlp|H4423
24:43:9|7|bmlbn|H4404
24:43:9|8|ewr|H834
24:43:9|9|bftk|H6607
24:43:9|10|bit|H1004
24:43:9|11|frah|H6547
24:43:9|12|btkfnks|H8471
24:43:9|13|laini|H5869
24:43:9|14|enwim|H582
24:43:9|15|ihvdim|H3064
24:43:10|1|vemrt|H559
24:43:10|2|elihm|H413
24:43:10|3|ch|H3541
24:43:10|4|emr|H559
24:43:10|5|ihvh|H3068
24:43:10|6|zbevt|H6635
24:43:10|7|elhi|H430
24:43:10|8|iwrel|H3478
24:43:10|9|hnni|H2005
24:43:10|10|wlk|H7971
24:43:10|11|vlqkti|H3947
24:43:10|12|et|H853
24:43:10|13|nbvcdrezr|H5019
24:43:10|14|mlc|H4428
24:43:10|15|bbl|H894
24:43:10|16|abdi|H5650
24:43:10|17|vwmti|H7760
24:43:10|18|csev|H3678
24:43:10|19|mmal|H4605
24:43:10|20|lebnim|H68
24:43:10|21|helh|H428
24:43:10|22|ewr|H834
24:43:10|23|pmnti|H2934
24:43:10|24|vnph|H5186
24:43:10|25|et|H853
24:43:10|26|wfrvrv|HUNK
24:43:10|27|_|HUNK
24:43:10|28|wfrirv|H8237
24:43:10|29|_|HUNK
24:43:10|30|alihm|H5921
24:43:11|1|vbeh|HUNK
24:43:11|2|_|HUNK
24:43:11|3|vbe|H935
24:43:11|4|_|HUNK
24:43:11|5|vhch|H5221
24:43:11|6|et|H853
24:43:11|7|erz|H776
24:43:11|8|mzrim|H4714
24:43:11|9|ewr|H834
24:43:11|10|lmvt|H4194
24:43:11|11|lmvt|H4194
24:43:11|12|vewr|H834
24:43:11|13|lwbi|H7628
24:43:11|14|lwbi|H7628
24:43:11|15|vewr|H834
24:43:11|16|lkrb|H2719
24:43:11|17|lkrb|H2719
24:43:12|1|vhzti|H3341
24:43:12|2|ew|H784
24:43:12|3|bbti|H1004
24:43:12|4|elhi|H430
24:43:12|5|mzrim|H4714
24:43:12|6|vwrfm|H8313
24:43:12|7|vwbm|H7617
24:43:12|8|vaph|H5844
24:43:12|9|et|H854
24:43:12|10|erz|H776
24:43:12|11|mzrim|H4714
24:43:12|12|cewr|H834
24:43:12|13|iaph|H5844
24:43:12|14|hrah|H7462
24:43:12|15|et|H853
24:43:12|16|bgdv|H899
24:43:12|17|vize|H3318
24:43:12|18|mwm|H8033
24:43:12|19|bwlvm|H7965
24:43:13|1|vwbr|H7665
24:43:13|2|et|H853
24:43:13|3|mzbvt|H4676
24:43:13|4|bit|H1053
24:43:13|5|wmw|H1053
24:43:13|6|ewr|H834
24:43:13|7|berz|H776
24:43:13|8|mzrim|H4714
24:43:13|9|vet|H853
24:43:13|10|bti|H1004
24:43:13|11|elhi|H430
24:43:13|12|mzrim|H4714
24:43:13|13|iwrf|H8313
24:43:13|14|bew|H784
24:43:13|15|s|HUNK
24:44:1|1|hdbr|H1697
24:44:1|2|ewr|H834
24:44:1|3|hih|H1961
24:44:1|4|el|H413
24:44:1|5|irmihv|H3414
24:44:1|6|el|H413
24:44:1|7|cl|H3605
24:44:1|8|hihvdim|H3064
24:44:1|9|hiwbim|H3427
24:44:1|10|berz|H776
24:44:1|11|mzrim|H4714
24:44:1|12|hiwbim|H3427
24:44:1|13|bmgdl|H4024
24:44:1|14|vbtkfnks|H8471
24:44:1|15|vbnf|H5297
24:44:1|16|vberz|H776
24:44:1|17|ftrvs|H6624
24:44:1|18|lemr|H559
24:44:1|19|s|HUNK
24:44:2|1|ch|H3541
24:44:2|2|emr|H559
24:44:2|3|ihvh|H3068
24:44:2|4|zbevt|H6635
24:44:2|5|elhi|H430
24:44:2|6|iwrel|H3478
24:44:2|7|etm|H859
24:44:2|8|reitm|H7200
24:44:2|9|et|H853
24:44:2|10|cl|H3605
24:44:2|11|hrah|H7451
24:44:2|12|ewr|H834
24:44:2|13|hbeti|H935
24:44:2|14|al|H5921
24:44:2|15|irvwlm|H3389
24:44:2|16|val|H5921
24:44:2|17|cl|H3605
24:44:2|18|ari|H5892
24:44:2|19|ihvdh|H3063
24:44:2|20|vhnm|H2005
24:44:2|21|krbh|H2723
24:44:2|22|hivm|H3117
24:44:2|23|hxh|H2088
24:44:2|24|vein|H369
24:44:2|25|bhm|Hb
24:44:2|26|ivwb|H3427
24:44:3|1|mfni|H6440
24:44:3|2|ratm|H7451
24:44:3|3|ewr|H834
24:44:3|4|awv|H6213
24:44:3|5|lhcasni|H3707
24:44:3|6|llct|H1980
24:44:3|7|lqpr|H6999
24:44:3|8|labd|H5647
24:44:3|9|lelhim|H430
24:44:3|10|ekrim|H312
24:44:3|11|ewr|H834
24:44:3|12|le|H3808
24:44:3|13|idavm|H3045
24:44:3|14|hmh|H1992
24:44:3|15|etm|H859
24:44:3|16|vebticm|H1
24:44:4|1|vewlk|H7971
24:44:4|2|elicm|H413
24:44:4|3|et|H853
24:44:4|4|cl|H3605
24:44:4|5|abdi|H5650
24:44:4|6|hnbieim|H5030
24:44:4|7|hwcim|H7925
24:44:4|8|vwlk|H7971
24:44:4|9|lemr|H559
24:44:4|10|el|H408
24:44:4|11|ne|H4994
24:44:4|12|tawv|H6213
24:44:4|13|et|H853
24:44:4|14|dbr|H1697
24:44:4|15|htabh|H8441
24:44:4|16|hxet|H2063
24:44:4|17|ewr|H834
24:44:4|18|wneti|H8130
24:44:5|1|vle|H3808
24:44:5|2|wmav|H8085
24:44:5|3|vle|H3808
24:44:5|4|hpv|H5186
24:44:5|5|et|H853
24:44:5|6|exnm|H241
24:44:5|7|lwvb|H7725
24:44:5|8|mratm|H7451
24:44:5|9|lblti|H1115
24:44:5|10|qpr|H6999
24:44:5|11|lelhim|H430
24:44:5|12|ekrim|H312
24:44:6|1|vttc|H5413
24:44:6|2|kmti|H2534
24:44:6|3|vefi|H639
24:44:6|4|vtbar|H1197
24:44:6|5|bari|H5892
24:44:6|6|ihvdh|H3063
24:44:6|7|vbkzvt|H2351
24:44:6|8|irvwlm|H3389
24:44:6|9|vthiinh|H1961
24:44:6|10|lkrbh|H2723
24:44:6|11|lwmmh|H8077
24:44:6|12|civm|H3117
24:44:6|13|hxh|H2088
24:44:6|14|s|HUNK
24:44:7|1|vath|H6258
24:44:7|2|ch|H3541
24:44:7|3|emr|H559
24:44:7|4|ihvh|H3068
24:44:7|5|elhi|H430
24:44:7|6|zbevt|H6635
24:44:7|7|elhi|H430
24:44:7|8|iwrel|H3478
24:44:7|9|lmh|H4100
24:44:7|10|etm|H859
24:44:7|11|awim|H6213
24:44:7|12|rah|H7451
24:44:7|13|gdvlh|H1419
24:44:7|14|el|H413
24:44:7|15|nfwtcm|H5315
24:44:7|16|lhcrit|H3772
24:44:7|17|lcm|Hl
24:44:7|18|eiw|H376
24:44:7|19|vewh|H802
24:44:7|20|avll|H5768
24:44:7|21|vivnq|H3243
24:44:7|22|mtvc|H8432
24:44:7|23|ihvdh|H3063
24:44:7|24|lblti|H1115
24:44:7|25|hvtir|H3498
24:44:7|26|lcm|Hl
24:44:7|27|werit|H7611
24:44:8|1|lhcasni|H3707
24:44:8|2|bmawi|H4639
24:44:8|3|idicm|H3027
24:44:8|4|lqpr|H6999
24:44:8|5|lelhim|H430
24:44:8|6|ekrim|H312
24:44:8|7|berz|H776
24:44:8|8|mzrim|H4714
24:44:8|9|ewr|H834
24:44:8|10|etm|H859
24:44:8|11|beim|H935
24:44:8|12|lgvr|H1481
24:44:8|13|wm|H8033
24:44:8|14|lman|H4616
24:44:8|15|hcrit|H3772
24:44:8|16|lcm|Hl
24:44:8|17|vlman|H4616
24:44:8|18|hivtcm|H1961
24:44:8|19|lqllh|H7045
24:44:8|20|vlkrfh|H2781
24:44:8|21|bcl|H3605
24:44:8|22|gvii|H1471
24:44:8|23|herz|H776
24:44:9|1|hwcktm|H7911
24:44:9|2|et|H853
24:44:9|3|ravt|H7451
24:44:9|4|ebvticm|H1
24:44:9|5|vet|H853
24:44:9|6|ravt|H7451
24:44:9|7|mlci|H4428
24:44:9|8|ihvdh|H3063
24:44:9|9|vet|H853
24:44:9|10|ravt|H7451
24:44:9|11|nwiv|H802
24:44:9|12|vet|H853
24:44:9|13|ratcm|H7451
24:44:9|14|vet|H853
24:44:9|15|rat|H7451
24:44:9|16|nwicm|H802
24:44:9|17|ewr|H834
24:44:9|18|awv|H6213
24:44:9|19|berz|H776
24:44:9|20|ihvdh|H3063
24:44:9|21|vbkzvt|H2351
24:44:9|22|irvwlm|H3389
24:44:10|1|le|H3808
24:44:10|2|dcev|H1792
24:44:10|3|ad|H5704
24:44:10|4|hivm|H3117
24:44:10|5|hxh|H2088
24:44:10|6|vle|H3808
24:44:10|7|irev|H3372
24:44:10|8|vle|H3808
24:44:10|9|hlcv|H1980
24:44:10|10|btvrti|H8451
24:44:10|11|vbkqti|H2708
24:44:10|12|ewr|H834
24:44:10|13|ntti|H5414
24:44:10|14|lfnicm|H6440
24:44:10|15|vlfni|H6440
24:44:10|16|ebvticm|H1
24:44:10|17|s|HUNK
24:44:11|1|lcn|H3651
24:44:11|2|ch|H3541
24:44:11|3|emr|H559
24:44:11|4|ihvh|H3068
24:44:11|5|zbevt|H6635
24:44:11|6|elhi|H430
24:44:11|7|iwrel|H3478
24:44:11|8|hnni|H2005
24:44:11|9|wm|H7760
24:44:11|10|fni|H6440
24:44:11|11|bcm|Hb
24:44:11|12|lrah|H7451
24:44:11|13|vlhcrit|H3772
24:44:11|14|et|H853
24:44:11|15|cl|H3605
24:44:11|16|ihvdh|H3063
24:44:12|1|vlqkti|H3947
24:44:12|2|et|H853
24:44:12|3|werit|H7611
24:44:12|4|ihvdh|H3063
24:44:12|5|ewr|H834
24:44:12|6|wmv|H7760
24:44:12|7|fnihm|H6440
24:44:12|8|lbve|H935
24:44:12|9|erz|H776
24:44:12|10|mzrim|H4714
24:44:12|11|lgvr|H1481
24:44:12|12|wm|H8033
24:44:12|13|vtmv|H8552
24:44:12|14|cl|H3605
24:44:12|15|berz|H776
24:44:12|16|mzrim|H4714
24:44:12|17|iflv|H5307
24:44:12|18|bkrb|H2719
24:44:12|19|brab|H7458
24:44:12|20|itmv|H8552
24:44:12|21|mqpn|H6996
24:44:12|22|vad|H5704
24:44:12|23|gdvl|H1419
24:44:12|24|bkrb|H2719
24:44:12|25|vbrab|H7458
24:44:12|26|imtv|H4191
24:44:12|27|vhiv|H1961
24:44:12|28|lelh|H423
24:44:12|29|lwmh|H8047
24:44:12|30|vlqllh|H7045
24:44:12|31|vlkrfh|H2781
24:44:13|1|vfqdti|H6485
24:44:13|2|al|H5921
24:44:13|3|hivwbim|H3427
24:44:13|4|berz|H776
24:44:13|5|mzrim|H4714
24:44:13|6|cewr|H834
24:44:13|7|fqdti|H6485
24:44:13|8|al|H5921
24:44:13|9|irvwlm|H3389
24:44:13|10|bkrb|H2719
24:44:13|11|brab|H7458
24:44:13|12|vbdbr|H1698
24:44:14|1|vle|H3808
24:44:14|2|ihih|H1961
24:44:14|3|flip|H6412
24:44:14|4|vwrid|H8300
24:44:14|5|lwerit|H7611
24:44:14|6|ihvdh|H3063
24:44:14|7|hbeim|H935
24:44:14|8|lgvr|H1481
24:44:14|9|wm|H8033
24:44:14|10|berz|H776
24:44:14|11|mzrim|H4714
24:44:14|12|vlwvb|H7725
24:44:14|13|erz|H776
24:44:14|14|ihvdh|H3063
24:44:14|15|ewr|H834
24:44:14|16|hmh|H1992
24:44:14|17|mnweim|H5375
24:44:14|18|et|H853
24:44:14|19|nfwm|H5315
24:44:14|20|lwvb|H7725
24:44:14|21|lwbt|H3427
24:44:14|22|wm|H8033
24:44:14|23|ci|H3588
24:44:14|24|le|H3808
24:44:14|25|iwvbv|H7725
24:44:14|26|ci|H3588
24:44:14|27|em|H518
24:44:14|28|flpim|H6412
24:44:14|29|s|HUNK
24:44:15|1|vianv|H6030
24:44:15|2|et|H853
24:44:15|3|irmihv|H3414
24:44:15|4|cl|H3605
24:44:15|5|henwim|H376
24:44:15|6|hidaim|H3045
24:44:15|7|ci|H3588
24:44:15|8|mqprvt|H6999
24:44:15|9|nwihm|H802
24:44:15|10|lelhim|H430
24:44:15|11|ekrim|H312
24:44:15|12|vcl|H3605
24:44:15|13|hnwim|H802
24:44:15|14|hamdvt|H5975
24:44:15|15|qhl|H6951
24:44:15|16|gdvl|H1419
24:44:15|17|vcl|H3605
24:44:15|18|ham|H5971
24:44:15|19|hiwbim|H3427
24:44:15|20|berz|H776
24:44:15|21|mzrim|H4714
24:44:15|22|bftrvs|H6624
24:44:15|23|lemr|H559
24:44:16|1|hdbr|H1697
24:44:16|2|ewr|H834
24:44:16|3|dbrt|H1696
24:44:16|4|elinv|H413
24:44:16|5|bwm|H8034
24:44:16|6|ihvh|H3068
24:44:16|7|einnv|H369
24:44:16|8|wmaim|H8085
24:44:16|9|elic|H413
24:44:17|1|ci|H3588
24:44:17|2|awh|H6213
24:44:17|3|nawh|H6213
24:44:17|4|et|H853
24:44:17|5|cl|H3605
24:44:17|6|hdbr|H1697
24:44:17|7|ewr|H834
24:44:17|8|ize|H3318
24:44:17|9|mfinv|H6310
24:44:17|10|lqpr|H6999
24:44:17|11|lmlct|H4446
24:44:17|12|hwmim|H8064
24:44:17|13|vhsic|H5258
24:44:17|14|lh|Hl
24:44:17|15|nscim|H5262
24:44:17|16|cewr|H834
24:44:17|17|awinv|H6213
24:44:17|18|enknv|H587
24:44:17|19|vebtinv|H1
24:44:17|20|mlcinv|H4428
24:44:17|21|vwrinv|H8269
24:44:17|22|bari|H5892
24:44:17|23|ihvdh|H3063
24:44:17|24|vbkzvt|H2351
24:44:17|25|irvwlm|H3389
24:44:17|26|vnwba|H7646
24:44:17|27|lkm|H3899
24:44:17|28|vnhih|H1961
24:44:17|29|pvbim|H2896
24:44:17|30|vrah|H7451
24:44:17|31|le|H3808
24:44:17|32|reinv|H7200
24:44:18|1|vmn|H4480
24:44:18|2|ex|H227
24:44:18|3|kdlnv|H2308
24:44:18|4|lqpr|H6999
24:44:18|5|lmlct|H4446
24:44:18|6|hwmim|H8064
24:44:18|7|vhsc|H5258
24:44:18|8|lh|Hl
24:44:18|9|nscim|H5262
24:44:18|10|ksrnv|H2637
24:44:18|11|cl|H3605
24:44:18|12|vbkrb|H2719
24:44:18|13|vbrab|H7458
24:44:18|14|tmnv|H8552
24:44:19|1|vci|H3588
24:44:19|2|enknv|H587
24:44:19|3|mqprim|H6999
24:44:19|4|lmlct|H4446
24:44:19|5|hwmim|H8064
24:44:19|6|vlhsc|H5258
24:44:19|7|lh|Hl
24:44:19|8|nscim|H5262
24:44:19|9|hmbladi|H1107
24:44:19|10|enwinv|H582
24:44:19|11|awinv|H6213
24:44:19|12|lh|Hl
24:44:19|13|cvnim|H3561
24:44:19|14|lhazbh|H6087
24:44:19|15|vhsc|H5258
24:44:19|16|lh|Hl
24:44:19|17|nscim|H5262
24:44:19|18|f|HUNK
24:44:20|1|viemr|H559
24:44:20|2|irmihv|H3414
24:44:20|3|el|H413
24:44:20|4|cl|H3605
24:44:20|5|ham|H5971
24:44:20|6|al|H5921
24:44:20|7|hgbrim|H1397
24:44:20|8|val|H5921
24:44:20|9|hnwim|H802
24:44:20|10|val|H5921
24:44:20|11|cl|H3605
24:44:20|12|ham|H5971
24:44:20|13|hanim|H6030
24:44:20|14|etv|H853
24:44:20|15|dbr|H1697
24:44:20|16|lemr|H559
24:44:21|1|hlve|H3808
24:44:21|2|et|H853
24:44:21|3|hqpr|H6999
24:44:21|4|ewr|H834
24:44:21|5|qprtm|H7002
24:44:21|6|bari|H5892
24:44:21|7|ihvdh|H3063
24:44:21|8|vbkzvt|H2351
24:44:21|9|irvwlm|H3389
24:44:21|10|etm|H859
24:44:21|11|vebvticm|H1
24:44:21|12|mlcicm|H4428
24:44:21|13|vwricm|H8269
24:44:21|14|vam|H5971
24:44:21|15|herz|H776
24:44:21|16|etm|H853
24:44:21|17|xcr|H2142
24:44:21|18|ihvh|H3068
24:44:21|19|vtalh|H5927
24:44:21|20|al|H5921
24:44:21|21|lbv|H3820
24:44:22|1|vle|H3808
24:44:22|2|ivcl|H3201
24:44:22|3|ihvh|H3068
24:44:22|4|avd|H5750
24:44:22|5|lwet|H5375
24:44:22|6|mfni|H6440
24:44:22|7|ra|H7455
24:44:22|8|mallicm|H4611
24:44:22|9|mfni|H6440
24:44:22|10|htvabt|H8441
24:44:22|11|ewr|H834
24:44:22|12|awitm|H6213
24:44:22|13|vthi|H1961
24:44:22|14|erzcm|H776
24:44:22|15|lkrbh|H2723
24:44:22|16|vlwmh|H8047
24:44:22|17|vlqllh|H7045
24:44:22|18|mein|H369
24:44:22|19|ivwb|H3427
24:44:22|20|chivm|H3117
24:44:22|21|hxh|H2088
24:44:23|1|mfni|H6440
24:44:23|2|ewr|H834
24:44:23|3|qprtm|H6999
24:44:23|4|vewr|H834
24:44:23|5|kpetm|H2398
24:44:23|6|lihvh|H3069
24:44:23|7|vle|H3808
24:44:23|8|wmatm|H8085
24:44:23|9|bqvl|H6963
24:44:23|10|ihvh|H3069
24:44:23|11|vbtrtv|H8451
24:44:23|12|vbkqtiv|H2708
24:44:23|13|vbadvtiv|H5715
24:44:23|14|le|H3808
24:44:23|15|hlctm|H1980
24:44:23|16|al|H5921
24:44:23|17|cn|H3651
24:44:23|18|qret|H7122
24:44:23|19|etcm|H853
24:44:23|20|hrah|H7451
24:44:23|21|hxet|H2063
24:44:23|22|civm|H3117
24:44:23|23|hxh|H2088
24:44:23|24|s|HUNK
24:44:24|1|viemr|H559
24:44:24|2|irmihv|H3414
24:44:24|3|el|H413
24:44:24|4|cl|H3605
24:44:24|5|ham|H5971
24:44:24|6|vel|H413
24:44:24|7|cl|H3605
24:44:24|8|hnwim|H802
24:44:24|9|wmav|H8085
24:44:24|10|dbr|H1697
24:44:24|11|ihvh|H3068
24:44:24|12|cl|H3605
24:44:24|13|ihvdh|H3063
24:44:24|14|ewr|H834
24:44:24|15|berz|H776
24:44:24|16|mzrim|H4714
24:44:24|17|s|HUNK
24:44:25|1|ch|H3541
24:44:25|2|emr|H559
24:44:25|3|ihvh|H3068
24:44:25|4|zbevt|H6635
24:44:25|5|elhi|H430
24:44:25|6|iwrel|H3478
24:44:25|7|lemr|H559
24:44:25|8|etm|H859
24:44:25|9|vnwicm|H802
24:44:25|10|vtdbrnh|H1696
24:44:25|11|bficm|H6310
24:44:25|12|vbidicm|H3027
24:44:25|13|mletm|H4390
24:44:25|14|lemr|H559
24:44:25|15|awh|H6213
24:44:25|16|nawh|H6213
24:44:25|17|et|H853
24:44:25|18|ndrinv|H5088
24:44:25|19|ewr|H834
24:44:25|20|ndrnv|H5087
24:44:25|21|lqpr|H6999
24:44:25|22|lmlct|H4446
24:44:25|23|hwmim|H8064
24:44:25|24|vlhsc|H5258
24:44:25|25|lh|Hl
24:44:25|26|nscim|H5262
24:44:25|27|hqim|H6965
24:44:25|28|tqimnh|H6965
24:44:25|29|et|H853
24:44:25|30|ndricm|H5088
24:44:25|31|vawh|H6213
24:44:25|32|tawinh|H6213
24:44:25|33|et|H853
24:44:25|34|ndricm|H5088
24:44:25|35|f|HUNK
24:44:26|1|lcn|H3651
24:44:26|2|wmav|H8085
24:44:26|3|dbr|H1697
24:44:26|4|ihvh|H3068
24:44:26|5|cl|H3605
24:44:26|6|ihvdh|H3063
24:44:26|7|hiwbim|H3427
24:44:26|8|berz|H776
24:44:26|9|mzrim|H4714
24:44:26|10|hnni|H2005
24:44:26|11|nwbati|H7650
24:44:26|12|bwmi|H8034
24:44:26|13|hgdvl|H1419
24:44:26|14|emr|H559
24:44:26|15|ihvh|H3068
24:44:26|16|em|H518
24:44:26|17|ihih|H1961
24:44:26|18|avd|H5750
24:44:26|19|wmi|H8034
24:44:26|20|nqre|H7121
24:44:26|21|bfi|H6310
24:44:26|22|cl|H3605
24:44:26|23|eiw|H376
24:44:26|24|ihvdh|H3063
24:44:26|25|emr|H559
24:44:26|26|ki|H2416
24:44:26|27|edni|H136
24:44:26|28|ihvh|H3069
24:44:26|29|bcl|H3605
24:44:26|30|erz|H776
24:44:26|31|mzrim|H4714
24:44:27|1|hnni|H2005
24:44:27|2|wqd|H8245
24:44:27|3|alihm|H5921
24:44:27|4|lrah|H7451
24:44:27|5|vle|H3808
24:44:27|6|lpvbh|H2896
24:44:27|7|vtmv|H8552
24:44:27|8|cl|H3605
24:44:27|9|eiw|H376
24:44:27|10|ihvdh|H3063
24:44:27|11|ewr|H834
24:44:27|12|berz|H776
24:44:27|13|mzrim|H4714
24:44:27|14|bkrb|H2719
24:44:27|15|vbrab|H7458
24:44:27|16|ad|H5704
24:44:27|17|clvtm|H3615
24:44:28|1|vflipi|H6412
24:44:28|2|krb|H2719
24:44:28|3|iwbvn|H7725
24:44:28|4|mn|H4480
24:44:28|5|erz|H776
24:44:28|6|mzrim|H4714
24:44:28|7|erz|H776
24:44:28|8|ihvdh|H3063
24:44:28|9|mti|H4962
24:44:28|10|msfr|H4557
24:44:28|11|vidav|H3045
24:44:28|12|cl|H3605
24:44:28|13|werit|H7611
24:44:28|14|ihvdh|H3063
24:44:28|15|hbeim|H935
24:44:28|16|lerz|H776
24:44:28|17|mzrim|H4714
24:44:28|18|lgvr|H1481
24:44:28|19|wm|H8033
24:44:28|20|dbr|H1697
24:44:28|21|mi|H4310
24:44:28|22|iqvm|H6965
24:44:28|23|mmni|H4480
24:44:28|24|vmhm|H1992
24:44:29|1|vxet|H2063
24:44:29|2|lcm|Hl
24:44:29|3|hevt|H226
24:44:29|4|nem|H5002
24:44:29|5|ihvh|H3068
24:44:29|6|ci|H3588
24:44:29|7|fqd|H6485
24:44:29|8|eni|H589
24:44:29|9|alicm|H5921
24:44:29|10|bmqvm|H4725
24:44:29|11|hxh|H2088
24:44:29|12|lman|H4616
24:44:29|13|tdav|H3045
24:44:29|14|ci|H3588
24:44:29|15|qvm|H6965
24:44:29|16|iqvmv|H6965
24:44:29|17|dbri|H1697
24:44:29|18|alicm|H5921
24:44:29|19|lrah|H7451
24:44:29|20|s|HUNK
24:44:30|1|ch|H3541
24:44:30|2|emr|H559
24:44:30|3|ihvh|H3068
24:44:30|4|hnni|H2005
24:44:30|5|ntn|H5414
24:44:30|6|et|H853
24:44:30|7|frah|H6548
24:44:30|8|kfra|H6548
24:44:30|9|mlc|H4428
24:44:30|10|mzrim|H4714
24:44:30|11|bid|H3027
24:44:30|12|eibiv|H341
24:44:30|13|vbid|H3027
24:44:30|14|mbqwi|H1245
24:44:30|15|nfwv|H5315
24:44:30|16|cewr|H834
24:44:30|17|ntti|H5414
24:44:30|18|et|H853
24:44:30|19|zdqihv|H6667
24:44:30|20|mlc|H4428
24:44:30|21|ihvdh|H3063
24:44:30|22|bid|H3027
24:44:30|23|nbvcdrezr|H5019
24:44:30|24|mlc|H4428
24:44:30|25|bbl|H894
24:44:30|26|eibv|H341
24:44:30|27|vmbqw|H1245
24:44:30|28|nfwv|H5315
24:44:30|29|s|HUNK
24:45:1|1|hdbr|H1697
24:45:1|2|ewr|H834
24:45:1|3|dbr|H1696
24:45:1|4|irmihv|H3414
24:45:1|5|hnbie|H5030
24:45:1|6|el|H413
24:45:1|7|brvc|H1263
24:45:1|8|bn|H1121
24:45:1|9|nrih|H5374
24:45:1|10|bctbv|H3789
24:45:1|11|et|H853
24:45:1|12|hdbrim|H1697
24:45:1|13|helh|H428
24:45:1|14|al|H5921
24:45:1|15|sfr|H5612
24:45:1|16|mfi|H6310
24:45:1|17|irmihv|H3414
24:45:1|18|bwnh|H8141
24:45:1|19|hrbait|H7243
24:45:1|20|lihviqim|H3079
24:45:1|21|bn|H1121
24:45:1|22|iewihv|H2977
24:45:1|23|mlc|H4428
24:45:1|24|ihvdh|H3063
24:45:1|25|lemr|H559
24:45:1|26|s|HUNK
24:45:2|1|ch|H3541
24:45:2|2|emr|H559
24:45:2|3|ihvh|H3068
24:45:2|4|elhi|H430
24:45:2|5|iwrel|H3478
24:45:2|6|alic|H5921
24:45:2|7|brvc|H1263
24:45:3|1|emrt|H559
24:45:3|2|evi|H188
24:45:3|3|ne|H4994
24:45:3|4|li|Hl
24:45:3|5|ci|H3588
24:45:3|6|isf|H3254
24:45:3|7|ihvh|H3068
24:45:3|8|igvn|H3015
24:45:3|9|al|H5921
24:45:3|10|mcebi|H4341
24:45:3|11|igati|H3021
24:45:3|12|benkti|H585
24:45:3|13|vmnvkh|H4496
24:45:3|14|le|H3808
24:45:3|15|mzeti|H4672
24:45:3|16|s|HUNK
24:45:4|1|ch|H3541
24:45:4|2|temr|H559
24:45:4|3|eliv|H413
24:45:4|4|ch|H3541
24:45:4|5|emr|H559
24:45:4|6|ihvh|H3068
24:45:4|7|hnh|H2009
24:45:4|8|ewr|H834
24:45:4|9|bniti|H1129
24:45:4|10|eni|H589
24:45:4|11|hrs|H2040
24:45:4|12|vet|H853
24:45:4|13|ewr|H834
24:45:4|14|npati|H5193
24:45:4|15|eni|H589
24:45:4|16|ntw|H5428
24:45:4|17|vet|H853
24:45:4|18|cl|H3605
24:45:4|19|herz|H776
24:45:4|20|hie|H1931
24:45:5|1|veth|H859
24:45:5|2|tbqw|H1245
24:45:5|3|lc|Hl
24:45:5|4|gdlvt|H1419
24:45:5|5|el|H408
24:45:5|6|tbqw|H1245
24:45:5|7|ci|H3588
24:45:5|8|hnni|H2005
24:45:5|9|mbie|H935
24:45:5|10|rah|H7451
24:45:5|11|al|H5921
24:45:5|12|cl|H3605
24:45:5|13|bwr|H1320
24:45:5|14|nem|H5002
24:45:5|15|ihvh|H3069
24:45:5|16|vntti|H5414
24:45:5|17|lc|Hl
24:45:5|18|et|H853
24:45:5|19|nfwc|H5315
24:45:5|20|lwll|H7998
24:45:5|21|al|H5921
24:45:5|22|cl|H3605
24:45:5|23|hmqmvt|H4725
24:45:5|24|ewr|H834
24:45:5|25|tlc|H1980
24:45:5|26|wm|H8033
24:45:5|27|s|HUNK
24:46:1|1|ewr|H834
24:46:1|2|hih|H1961
24:46:1|3|dbr|H1697
24:46:1|4|ihvh|H3068
24:46:1|5|el|H413
24:46:1|6|irmihv|H3414
24:46:1|7|hnbie|H5030
24:46:1|8|al|H5921
24:46:1|9|hgvim|H1471
24:46:2|1|lmzrim|H4714
24:46:2|2|al|H5921
24:46:2|3|kil|H2428
24:46:2|4|frah|H6549
24:46:2|5|ncv|H6549
24:46:2|6|mlc|H4428
24:46:2|7|mzrim|H4714
24:46:2|8|ewr|H834
24:46:2|9|hih|H1961
24:46:2|10|al|H5921
24:46:2|11|nhr|H5104
24:46:2|12|frt|H6578
24:46:2|13|bcrcmw|H3751
24:46:2|14|ewr|H834
24:46:2|15|hch|H5221
24:46:2|16|nbvcdrezr|H5019
24:46:2|17|mlc|H4428
24:46:2|18|bbl|H894
24:46:2|19|bwnt|H8141
24:46:2|20|hrbiait|H7243
24:46:2|21|lihviqim|H3079
24:46:2|22|bn|H1121
24:46:2|23|iewihv|H2977
24:46:2|24|mlc|H4428
24:46:2|25|ihvdh|H3063
24:46:3|1|arcv|H6186
24:46:3|2|mgn|H4043
24:46:3|3|vznh|H6793
24:46:3|4|vgwv|H5066
24:46:3|5|lmlkmh|H4421
24:46:4|1|esrv|H631
24:46:4|2|hsvsim|H5483
24:46:4|3|valv|H5927
24:46:4|4|hfrwim|H6571
24:46:4|5|vhtizbv|H3320
24:46:4|6|bcvbaim|H3553
24:46:4|7|mrqv|H4838
24:46:4|8|hrmkim|H7420
